gene_id	gene_name	KO.F_1	KO.F_2	KO.M_1	KO.M_2	WT.F_1	WT.F_2	WT.M_1	WT.M_2
ENSMUSG00000057229	Dmac2	34.965007	32.025659	33.326594	31.873921	19.939989	24.489357	20.186245	22.256612
ENSMUSG00000057230	Aak1	33.354708	29.518284	35.180927	38.146883	36.773618	38.912743	34.378533	38.814222
ENSMUSG00000057234	Mettl15	3.264317	3.419006	3.043864	2.930466	3.575122	2.86987	2.902291	1.528141
ENSMUSG00000057236	Rbbp4	116.166714	108.900371	106.233955	111.222259	105.883756	120.086472	114.786134	110.703309
ENSMUSG00000057240	Ms4a13	0	0	0	0	0	0	0	0
ENSMUSG00000057246	BC051142	0.056507	0	0	0.573433	0.26227	0	0.056006	0
ENSMUSG00000057265	Bbof1	1.004786	0.238225	0.288993	1.236681	0.560085	1.547127	0.625112	0.362396
ENSMUSG00000057270	Olfr1501	0	0	0	0	0	0	0	0
ENSMUSG00000057278	Snrpg	213.528518	203.928825	174.207387	224.810096	170.129809	160.998324	185.376885	168.804332
ENSMUSG00000057280	Musk	0	0	0	0	0	0.027075	0	0
ENSMUSG00000057286	St6galnac2	0	0	0	0	0	0	0	0
ENSMUSG00000057315	Arhgap24	8.394784	7.617951	8.642146	12.92249	8.790037	11.778264	11.253369	12.352536
ENSMUSG00000057321	Usp17ld	0	0	0	0	0	0	0	0
ENSMUSG00000057322	Rpl38	1099.981753	1147.675043	903.535001	1074.988935	1109.605525	1111.103625	1084.269685	1037.842036
ENSMUSG00000057329	Bcl2	10.22342	9.566279	10.991812	14.96845	9.790138	12.133954	11.702608	10.768199
ENSMUSG00000057335	Cep170	52.054611	61.60694	57.479983	61.235116	65.018755	50.756107	63.000995	54.717307
ENSMUSG00000057337	Chst3	4.350897	3.138562	4.069182	5.639318	8.341365	8.752307	10.338383	11.32554
ENSMUSG00000057342	Sphk2	46.111513	49.871282	50.329988	47.425313	39.765039	37.522066	36.591089	38.733201
ENSMUSG00000057346	Apol9a	0.364314	0.582149	0.656427	0	0.061806	0.475852	0	0.081756
ENSMUSG00000057349	Olfr948	0	0	0	0	0	0	0	0
ENSMUSG00000057363	Uxs1	62.038739	68.406709	56.346404	59.095856	60.871638	62.306144	58.939809	52.582939
ENSMUSG00000057367	Birc2	16.999811	16.793347	16.485966	16.945363	11.721238	14.170085	10.019068	11.278045
ENSMUSG00000057375	Yipf1	48.059787	48.577551	44.097736	45.304746	35.636607	34.416064	41.570985	40.607273
ENSMUSG00000057378	Ryr3	0	0	0	0	0	0	0	0
ENSMUSG00000057381	Tas2r123	0	0	0	0	0	0	0	0
ENSMUSG00000057388	Mrpl18	75.121992	77.731297	77.361943	82.605407	92.808124	86.348181	95.151112	89.781712
ENSMUSG00000057396	Zfp759	1.708484	2.005477	1.876026	1.587844	1.690593	1.340248	1.343441	1.424081
ENSMUSG00000057400	Ces1c	0	0	0	0	0	0	0	0
ENSMUSG00000057402	Cldn34b2	0.108012	0	0.107337	0	0	0	0	0
ENSMUSG00000057406	Nsd2	104.878379	96.278041	110.106463	124.448798	152.500112	158.989466	132.440187	145.170954
ENSMUSG00000057409	Zfp53	9.995177	8.727237	10.74453	9.836352	7.175661	7.929732	8.051284	7.425189
ENSMUSG00000057411	Fam173a	35.341925	30.309727	31.462878	43.165724	33.208619	38.1948	36.874621	39.646377
ENSMUSG00000057417	Dcpp3	0	0	0	0	0	0	0	0
ENSMUSG00000057421	Las1l	26.995464	24.42543	24.789796	25.060041	26.663449	26.131184	27.599229	29.108964
ENSMUSG00000057424	Olfr934	0	0	0	0	0	0	0	0
ENSMUSG00000057425	Ugt2b37	0	0	0	0	0	0	0	0
ENSMUSG00000057439	Kir3dl2	0	0	0	0	0	0	0	0
ENSMUSG00000057440	Mpp7	5.514458	6.863327	4.856787	9.400191	7.293414	8.476105	7.655855	7.701022
ENSMUSG00000057443	Olfr138	0	0	0	0	0	0	0	0
ENSMUSG00000057446	Cts8	0	0	0	0	0	0	0	0
ENSMUSG00000057447	Olfr1205	0	0	0	0	0	0	0	0
ENSMUSG00000057454	Lypd3	0	0	0.131455	0	0	0	0	0
ENSMUSG00000057455	Rit2	0	0	0	0	0	0	0	0
ENSMUSG00000057457	Phex	0.057083	0	0.047833	0	0.059088	0	0	0.026535
ENSMUSG00000057461	Olfr591	0	0	0	0	0	0	0	0
ENSMUSG00000057464	Olfr1415	0	0	0	0	0	0	0	0
ENSMUSG00000057465	Saa2	0	0	0	0	0	0	0	0
ENSMUSG00000057469	E2f6	49.195193	43.68681	45.962644	41.330612	40.242143	40.565087	44.817589	45.459033
ENSMUSG00000057497	Fam136a	28.012075	27.180407	22.431434	25.289398	29.084202	28.681829	33.500537	34.623878
ENSMUSG00000057503	Olfr1459	0	0	0	0	0	0	0	0
ENSMUSG00000057506	Bloc1s2	60.969009	50.651752	60.697522	58.90977	56.030307	57.21321	69.832484	52.542433
ENSMUSG00000057513	Vmn1r177	0	0	0	0	0	0	0	0
ENSMUSG00000057522	Spop	107.72391	104.830297	121.163762	106.099196	88.860804	98.113415	93.112146	90.839231
ENSMUSG00000057530	Ece1	23.886364	30.59373	19.759645	33.967642	27.740359	50.120642	27.822896	23.485276
ENSMUSG00000057531	Dtnbp1	84.58453	83.951753	102.965895	92.060159	114.26864	100.399832	98.740818	110.545215
ENSMUSG00000057534	Elobl	0	0	0	0	0	0	0	0
ENSMUSG00000057540	Olfr310	0	0	0	0	0	0	0	0
ENSMUSG00000057541	Pus7	16.743831	22.149453	13.190664	15.610523	17.649147	19.358074	18.453477	19.309135
ENSMUSG00000057551	Zfp317	13.054172	11.421592	15.813208	10.928876	11.356632	9.731238	12.766776	12.439909
ENSMUSG00000057554	Lgals8	50.618472	48.854649	51.877928	53.39677	55.258465	53.793864	50.40943	49.611244
ENSMUSG00000057561	Eif1a	52.138296	56.100295	49.555367	52.106147	74.01949	71.959664	80.648243	83.058215
ENSMUSG00000057564	Olfr1508	0	0	0	0	0	0	0	0
ENSMUSG00000057572	Zbtb8os	84.262838	70.221334	66.964938	65.822151	67.081336	70.031624	67.127508	78.194638
ENSMUSG00000057592	Vmn1r48	0	0	0	0	0	0	0	0
ENSMUSG00000057594	Arl16	20.058323	17.173068	19.349945	13.409544	14.930828	17.446261	16.946615	17.839128
ENSMUSG00000057596	Trim30d	2.081605	8.706821	12.8243	10.561203	0.884338	1.404469	3.560445	0.8093
ENSMUSG00000057604	Lmcd1	0	0	0.062307	0	0	0	0	0
ENSMUSG00000057606	Colq	0	0	0	0	0	0	0	0
ENSMUSG00000057609	Lce1a1	0	0	0	0	0	0	0	0
ENSMUSG00000057614	Gnai1	0	0	0	0	0	0	0	0
ENSMUSG00000057615	Ldoc1	0	0	0	0	0	0	0	0
ENSMUSG00000057637	Prdm2	22.367902	19.95522	25.198193	18.459325	17.201622	16.684579	17.990075	18.393384
ENSMUSG00000057649	Brd9	43.563515	41.804462	40.963341	47.826662	33.033303	34.164863	34.138815	35.878744
ENSMUSG00000057650	Krtap19-2	0	0	0	0	0	0	0	0
ENSMUSG00000057654	Olfr328	0	0	0	0	0	0	0	0
ENSMUSG00000057666	Gapdh	3613.452474	3595.884012	3579.901726	3673.844831	4778.001714	4677.869871	4810.749125	4914.952366
ENSMUSG00000057667	Bloc1s3	7.888785	8.141351	9.458487	8.714117	6.18245	6.477753	5.801782	6.312389
ENSMUSG00000057672	Pkn1	143.616626	140.281854	158.096555	133.297913	120.433602	114.633522	117.511808	119.252197
ENSMUSG00000057674	Gm11938	0	0	0	0	0	0	0	0
ENSMUSG00000057691	Zfp746	14.905974	15.43477	17.156365	15.807226	13.233991	15.338171	12.48873	12.996966
ENSMUSG00000057697	Vmn1r53	0	0	0	0	0	0	0	0
ENSMUSG00000057699	Tas2r131	0	0	0	0	0	0	0	0
ENSMUSG00000057706	Mex3b	4.04357	3.065489	3.993275	4.23472	2.928828	4.100802	4.039374	3.844815
ENSMUSG00000057710	9630041A04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000057715	A830018L16Rik	0	0	0	0	0	0	0	0
ENSMUSG00000057716	Tmem178b	0	0	0	0	0	0	0	0
ENSMUSG00000057719	Sh3rf2	0	0	0	0	0	0	0	0
ENSMUSG00000057722	Lepr	0	0.01489	0	0	0.023218	0	0	0
ENSMUSG00000057723	Krt33b	0	0	0	0	0	0	0	0
ENSMUSG00000057726	Serpinb9g	0	0	0	0	0	0	0	0
ENSMUSG00000057729	Prtn3	10.107654	8.296374	4.568694	1.595361	2.742049	4.745699	2.340247	1.882101
ENSMUSG00000057735	Olfr1185-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000057738	Sptan1	90.03466	91.976292	87.695414	89.074016	79.032119	77.932035	90.691591	86.017759
ENSMUSG00000057751	Megf6	0	0.049893	0	0.052884	0	0	0	0
ENSMUSG00000057754	Tas2r106	0	0	0	0	0	0	0	0
ENSMUSG00000057761	Olfr1022	0	0	0	0	0	0	0	0
ENSMUSG00000057762	Gm6169	6.857719	8.062209	9.04308	7.627968	6.175751	6.137916	7.092446	8.899045
ENSMUSG00000057766	Ankrd29	0.569965	0.031958	0	0.394453	0.924512	0.340866	0.788211	0.036229
ENSMUSG00000057770	Olfr668	0	0	0	0	0	0	0	0
ENSMUSG00000057777	Mab21l2	0	0	0	0	0	0	0	0
ENSMUSG00000057778	Cyb5d2	5.847022	6.485968	7.036735	5.465192	5.740625	5.541656	4.77689	4.749931
ENSMUSG00000057788	Ddx49	33.918697	39.298151	34.245422	29.863177	32.096214	30.898922	35.145397	39.018905
ENSMUSG00000057789	Bak1	205.28934	216.57462	205.720612	196.984084	230.866799	220.710307	218.847024	235.668101
ENSMUSG00000057801	Olfr135	0	0	0	0	0	0	0	0
ENSMUSG00000057805	1700084M14Rik	0	0	0	0	0	0	0	0
ENSMUSG00000057816	Cfap299	0	0	0	0	0	0	0	0
ENSMUSG00000057817	Olfr1446	0	0	0	0	0	0	0	0
ENSMUSG00000057835	Zfp119a	2.978558	3.340473	2.898479	3.412049	2.85785	2.60858	1.990895	2.647677
ENSMUSG00000057836	Xlr3a	2.916737	0.07999	0.483534	0.891566	2.879533	0.312415	0.617829	0.422449
ENSMUSG00000057841	Rpl32	2147.039183	2213.359416	1832.802416	2326.748836	2097.34547	2166.988235	2138.397279	1911.91263
ENSMUSG00000057842	Zfp595	5.1463	5.179398	5.314645	4.193557	4.667987	4.01075	4.165176	4.307857
ENSMUSG00000057855	Krtap6-3	0	0	0	0	0	0	0	0
ENSMUSG00000057858	Fam204a	16.885706	18.080462	20.812468	20.878859	21.002466	23.73443	21.03452	18.885966
ENSMUSG00000057863	Rpl36	1221.573999	1349.822998	1099.874091	1418.969063	1290.613788	1236.779645	1302.721843	1228.107557
ENSMUSG00000057880	Abat	0	0	0	0	0	0	0	0
ENSMUSG00000057890	Olfr1375	0	0	0	0	0	0	0	0
ENSMUSG00000057894	Zfp329	5.750186	5.446238	6.265086	6.329237	5.17898	5.328638	3.922005	5.229592
ENSMUSG00000057895	Zfp105	0.95559	0.827094	0.316845	0.553963	0.859802	1.392744	1.052405	0.44426
ENSMUSG00000057897	Camk2b	0.483056	1.228758	0.973281	0.544145	0.69694	1.351127	0.639209	0.742253
ENSMUSG00000057899	Adgrf2	0	0	0	0	0	0	0	0
ENSMUSG00000057903	Olfr739	0	0	0	0	0	0	0	0
ENSMUSG00000057914	Cacnb2	0.111246	0.127176	0.739528	0.049685	0.259473	0.158273	0.019895	0.068954
ENSMUSG00000057933	Gsta2	0	0	0	0	0	0	0	0
ENSMUSG00000057948	Unc13d	20.701223	21.839148	25.47649	24.336668	20.795947	16.871727	22.890059	18.374002
ENSMUSG00000057963	Itpk1	25.427816	24.846318	25.128389	23.158358	23.693538	22.121331	19.681298	19.5139
ENSMUSG00000057967	Fgf18	0	0	0	0	0	0	0	0
ENSMUSG00000057969	Sema3b	0.149436	0	0	0	0	0	0	0
ENSMUSG00000057977	Skint11	0	0	0	0	0	0	0	0
ENSMUSG00000057981	Vmn1r12	0	0	0	0	0	0	0	0
ENSMUSG00000057982	Zfp809	19.475793	19.115282	22.363351	19.531144	15.620598	17.26942	17.617841	16.881797
ENSMUSG00000057997	Olfr541	0	0	0	0	0	0	0	0
ENSMUSG00000058005	Tdpoz3	0	0	0	0	0	0	0	0
ENSMUSG00000058006	Mdn1	13.242072	13.51272	14.850006	10.700663	13.27801	13.256916	12.778436	14.671798
ENSMUSG00000058013	Sept11	69.107654	73.17423	57.228946	67.540248	67.778943	65.438016	60.545297	69.489465
ENSMUSG00000058014	Olfr502	0	0	0	0	0	0	0	0
ENSMUSG00000058017	Serpinb3d	0	0	0	0	0	0	0	0
ENSMUSG00000058019	Ces5a	0	0	0	0	0	0	0	0
ENSMUSG00000058022	Adtrp	0	0.329397	0	0	0	0	0	0
ENSMUSG00000058028	Zscan5b	0	0	0	0	0	0	0	0
ENSMUSG00000058030	Vmn1r237	0	0	0	0	0	0	0	0
ENSMUSG00000058046	4933430I17Rik	0	0	0.060255	0.158051	0.233635	0.105939	0.420308	0.450667
ENSMUSG00000058052	Defb35	0	0	0	0	0	0	0	0
ENSMUSG00000058056	Palld	3.612348	4.037291	1.954356	2.600272	7.410395	6.110113	4.046941	4.057081
ENSMUSG00000058057	Mettl7a3	0	0	0	0	0	0	0	0
ENSMUSG00000058063	Trim31	0	0	0	0	0	0	0	0
ENSMUSG00000058070	Eml1	0.079457	0	0.125434	0.108961	0.46114	0	0	0.058254
ENSMUSG00000058071	Olfr818	0	0	0	0	0	0	0	0
ENSMUSG00000058076	Sdhc	181.943703	180.498773	183.275356	190.550683	210.421657	208.564363	192.703914	225.39335
ENSMUSG00000058084	Olfr825	0	0	0	0	0	0	0	0
ENSMUSG00000058093	Zfp729b	8.210903	7.381968	6.943654	8.074049	6.431965	6.4783	6.221579	6.437966
ENSMUSG00000058099	Nfam1	482.340113	472.214748	471.499411	326.976346	172.566733	164.234916	164.808998	177.444934
ENSMUSG00000058114	Olfr127	0	0	0	0	0	0	0	0
ENSMUSG00000058119	Gm5771	0	0	0	0	0	0	0	0
ENSMUSG00000058124	H2-M10.3	0	0	0	0	0	0	0	0
ENSMUSG00000058126	Tpm3-rs7	6.447792	6.026725	4.173431	4.800328	5.88008	4.685967	6.226784	5.576082
ENSMUSG00000058132	Vmn1r82	0	0	0	0	0	0	0	0
ENSMUSG00000058135	Gstm1	236.07451	237.172555	283.886144	195.36506	152.718715	129.278719	145.267636	141.973679
ENSMUSG00000058145	Adamts17	0	0	0	0	0	0	0	0
ENSMUSG00000058147	Xlr3c	0	0	0	0	0	0	0	0
ENSMUSG00000058152	Chsy3	0.028676	0.134924	0	0.024932	0.02211	0.025092	0	0
ENSMUSG00000058153	Sez6l	0	0	0	0	0	0	0	0
ENSMUSG00000058159	T2	0	0	0	0	0.047556	0.178718	0	0
ENSMUSG00000058163	Gm5431	13.270649	15.101587	12.251828	7.483227	6.988533	8.143718	3.206408	5.308392
ENSMUSG00000058172	Krtap6-1	0	0	0	0	0	0	0	0
ENSMUSG00000058173	Smco4	6.369602	5.771268	2.600268	6.933669	6.97308	5.936612	9.428283	8.688412
ENSMUSG00000058174	Gm5148	1.055537	1.0378	1.153892	0.64272	0.803422	0.748301	1.67291	0.785354
ENSMUSG00000058183	Mmel1	0	0	0.0401	0.035044	0.108901	0.154895	0.516431	0
ENSMUSG00000058186	Zfp980	0	0.058208	0	0.162219	0.142676	0.036402	0	0
ENSMUSG00000058188	Olfr746	0	0	0	0	0	0	0	0
ENSMUSG00000058192	Zfp846	7.214503	5.415907	6.318238	5.532436	4.69239	5.801936	4.170432	3.831906
ENSMUSG00000058194	Olfr1126	0	0	0	0	0	0	0	0
ENSMUSG00000058200	Olfr66	0	0	0	0	0	0	0	0
ENSMUSG00000058207	Serpina3k	0	0	0	0	0	0	0	0
ENSMUSG00000058216	Gstp3	0	0.284986	0	0.498826	0	0	0	0
ENSMUSG00000058230	Arhgap35	7.039057	7.655128	7.118467	7.00551	9.603809	9.710461	7.80381	9.300221
ENSMUSG00000058239	Usf2	201.937311	185.812085	242.798768	227.867832	186.022348	185.803931	183.075517	185.09365
ENSMUSG00000058240	Cryzl1	20.936416	21.119459	28.065812	28.988517	27.851679	30.963269	24.008127	21.976568
ENSMUSG00000058244	Olfr506	0	0	0	0	0	0	0	0
ENSMUSG00000058246	Gm10037	0.260402	0.441464	1.385834	0.487056	1.017393	0.679854	0.25747	0.520841
ENSMUSG00000058248	Kcnh1	0	0	0	0	0	0	0	0
ENSMUSG00000058250	Tas2r138	0	0	0	0	0	0	0	0
ENSMUSG00000058251	Olfr822	0	0	0	0	0	0	0	0
ENSMUSG00000058252	Tcp11x2	0	0	0	0	0	0	0	0
ENSMUSG00000058254	Tspan7	0.250112	0.051264	0.124374	0.163126	0.289366	0.054667	0	0.058142
ENSMUSG00000058258	Idi1	94.502325	87.549484	115.177921	78.868632	65.997458	70.436326	70.413993	69.554351
ENSMUSG00000058260	Serpina9	0	0	0	0	0	0	0	0
ENSMUSG00000058267	Mrps14	72.924153	65.767365	62.66793	62.692034	85.733845	65.455221	73.552485	66.21794
ENSMUSG00000058270	Olfr25	0	0	0	0	0	0	0	0
ENSMUSG00000058275	Olfr412	0	0	0	0	0	0	0	0
ENSMUSG00000058287	Gm12253	0	0	0	0	0	0	0	0
ENSMUSG00000058290	Espl1	36.288453	43.402189	47.21397	41.772176	63.086323	44.429583	48.25117	44.975283
ENSMUSG00000058291	Zfp68	15.735452	17.400131	19.662458	19.561121	16.718821	16.978676	16.518218	17.609008
ENSMUSG00000058295	Prp2	0	0	0	0	0	0	0	0
ENSMUSG00000058297	Spock2	0	0	0.027509	0	0	0	0	0
ENSMUSG00000058298	Mcm9	8.918606	9.299734	9.552708	10.267659	8.991877	9.210426	7.726835	8.713808
ENSMUSG00000058301	Upf1	54.877619	58.347692	59.454098	51.54763	53.583773	52.61031	55.051598	57.034953
ENSMUSG00000058317	Ube2e2	5.59283	6.314543	6.245231	4.676546	13.220197	14.517735	6.142336	9.30777
ENSMUSG00000058318	Phf21a	16.130461	22.200043	27.641687	16.753601	16.877013	23.017749	21.063808	18.348099
ENSMUSG00000058325	Dock1	20.994103	21.41926	20.181658	24.833312	19.299949	18.656062	17.621304	19.323904
ENSMUSG00000058328	Xlr5a	0	0	0	0	0	0	0	0
ENSMUSG00000058331	Zfp85	1.727912	2.30811	3.290334	3.949958	1.938628	3.654792	2.029254	2.64071
ENSMUSG00000058349	Tas2r117	0	0	0	0	0	0	0	0
ENSMUSG00000058351	Smim4	46.055401	38.079052	39.685584	42.47741	51.319045	52.134185	47.401195	43.256097
ENSMUSG00000058354	Krt6a	0	0	0	0	0	0	0	0
ENSMUSG00000058355	Abce1	90.797276	91.167138	91.458061	83.498122	97.675704	93.31378	107.924815	104.740875
ENSMUSG00000058368	Krtap21-1	0	0	0	0	0	0	0	0
ENSMUSG00000058385	Hist1h2bg	0.727638	0.593664	2.317576	0.260048	0.561288	1.037792	1.147214	0.643913
ENSMUSG00000058388	Phtf1	16.022028	11.561691	13.918023	15.40196	14.276444	13.763913	14.204475	15.249233
ENSMUSG00000058392	Rrp1b	22.407703	34.554599	28.234661	20.535294	21.619957	25.834126	22.780011	27.028367
ENSMUSG00000058396	Gpr182	0	0	0	0	0	0	0	0
ENSMUSG00000058398	Prss43	0	0	0.090068	0	0	0	0	0
ENSMUSG00000058400	Qrfpr	0	0	0	0	0	0	0	0
ENSMUSG00000058402	Zfp420	2.429737	2.577948	3.108026	2.143847	2.524518	2.542246	2.318117	2.412356
ENSMUSG00000058407	Txndc9	61.646846	65.862424	65.721986	58.977391	64.912303	63.91107	67.32505	59.54719
ENSMUSG00000058420	Syt17	0	0	0	0	0	0	0	0
ENSMUSG00000058427	Cxcl2	11.871835	26.490293	4.415781	17.159539	22.396284	24.527206	44.423491	40.786547
ENSMUSG00000058435	Btnl4	0	0.10072	0	0	0	0	0	0
ENSMUSG00000058440	Nrf1	41.640317	34.302455	30.752673	36.244553	42.584083	34.396465	31.21092	36.064166
ENSMUSG00000058441	Panx2	0	0	0	0	0	0	0	0
ENSMUSG00000058443	Rpl10-ps3	43.448277	50.390625	38.171795	45.338757	38.482645	36.504005	33.857863	39.702338
ENSMUSG00000058444	Map2k5	20.803423	21.04927	20.792599	23.660471	25.990212	23.981922	22.09514	24.254104
ENSMUSG00000058446	Znrf2	35.201595	36.088895	34.862127	34.490797	24.129044	27.956403	24.166207	25.04096
ENSMUSG00000058447	Gm26920	0	2.060061	1.072627	0	0	0	0	0
ENSMUSG00000058454	Dhcr7	27.849651	25.470842	33.243104	32.629083	27.609082	31.498547	30.463906	36.096022
ENSMUSG00000058470	Gm8369	2.919528	4.576486	5.57104	2.003274	0.800186	0.915902	0.91924	1.389575
ENSMUSG00000058486	Wdr91	59.120108	72.322311	81.52137	68.257866	80.941562	84.653681	75.774083	87.015364
ENSMUSG00000058488	Kl	0	0	0	0	0	0	0	0
ENSMUSG00000058491	Olfr869	0	0	0	0	0	0	0	0
ENSMUSG00000058498	Rnf207	0	0.132278	0	0	0.022065	0	0	0
ENSMUSG00000058499	Pip	0	0	0	0	0	0	0	0
ENSMUSG00000058503	Fam133b	22.993194	24.111983	23.19765	21.903552	24.913086	22.895581	26.321973	26.606177
ENSMUSG00000058513	Olfr801	0	0	0	0	0	0	0	0
ENSMUSG00000058515	Olfr933	0	0	0	0	0	0	0	0
ENSMUSG00000058523	Mup5	0	0	0	0	0	0	0	0
ENSMUSG00000058537	AW822073	0	0	0	0	0	0	0	0
ENSMUSG00000058546	Rpl23a	2464.759821	2599.600829	2240.241808	2598.281245	2291.507295	2234.274397	2261.251992	2073.240813
ENSMUSG00000058550	Dppa4	0	0	0	0	0	0	0	0
ENSMUSG00000058558	Rpl5	1112.463017	1143.856406	973.050659	1157.008661	1040.198005	1094.357945	1079.653964	1041.571366
ENSMUSG00000058568	Defb50	0	0	0	0	0	0	0	0
ENSMUSG00000058569	Tmed9	201.78968	184.420857	193.129973	174.974068	189.333664	198.863623	201.207213	196.189819
ENSMUSG00000058571	Gpc6	0	0	0	0	0	0	0	0
ENSMUSG00000058579	Cela2a	0	0	0	0	0	0	0	0
ENSMUSG00000058586	Serhl	17.420397	18.268021	15.470641	26.049171	18.662444	20.893671	19.227977	19.945694
ENSMUSG00000058587	Tmod3	72.769068	84.670057	77.600514	73.048001	75.616977	73.969966	70.681679	70.90378
ENSMUSG00000058589	Anks1b	0	0	0	0	0	0	0	0
ENSMUSG00000058594	Fbh1	40.696051	36.825165	36.613952	40.868898	34.783078	35.79068	35.003063	29.654294
ENSMUSG00000058600	Rpl30	1005.937152	977.099945	900.420521	986.988923	879.129746	911.408657	898.007772	834.459736
ENSMUSG00000058618	AY761184	0	0	0	0	0	0	0	0
ENSMUSG00000058620	Adra2b	0	0	0	0	0	0	0	0
ENSMUSG00000058624	Gda	118.763099	122.513985	130.646704	104.372751	61.010581	37.432263	33.325794	61.927332
ENSMUSG00000058626	Capn11	0	0	0	0.070117	0	0	0.159886	0.337397
ENSMUSG00000058628	Olfr875	0	0	0	0	0	0	0	0
ENSMUSG00000058631	Vmn1r63	0	0	0	0	0	0	0	0
ENSMUSG00000058638	Zfp110	16.45898	15.565847	16.496847	17.61499	16.195291	19.29088	15.246536	17.708891
ENSMUSG00000058643	Speer4f1	0	0	0	0	0	0	0	0
ENSMUSG00000058655	Eif4b	228.788884	230.9682	200.687099	283.842852	210.238202	225.904005	194.152611	203.221039
ENSMUSG00000058656	Samd12	0	0	0.010964	0	0	0	0	0
ENSMUSG00000058659	Olfr58	0	0	0	0	0	0	0	0
ENSMUSG00000058662	Olfr69	0	0	0	0	0	0	0	0
ENSMUSG00000058665	En1	0	0	0	0	0	0	0	0
ENSMUSG00000058669	Nkx2-9	0	0	0	0	0	0	0	0
ENSMUSG00000058670	4932411N23Rik	0	0	0	0	0	0	0	0
ENSMUSG00000058672	Tubb2a	88.471049	88.126952	38.279125	124.185322	130.335041	132.631573	138.339552	135.782556
ENSMUSG00000058685	Vmn2r51	0	0	0	0	0	0	0	0
ENSMUSG00000058690	Ccser2	10.309769	7.763284	10.50028	7.766959	13.441711	9.875825	10.759828	10.280131
ENSMUSG00000058692	Olfr846	0	0	0	0	0	0	0	0
ENSMUSG00000058704	Memo1	65.967535	64.088271	69.841279	70.096018	90.523318	86.8266	88.415069	90.32386
ENSMUSG00000058706	0610030E20Rik	20.061837	21.98331	23.984424	22.86716	16.290008	19.464425	14.203373	16.935986
ENSMUSG00000058709	Egln2	46.848396	46.432522	44.874642	47.657548	45.738914	45.253221	47.690507	47.707781
ENSMUSG00000058715	Fcer1g	1735.068277	1589.205526	1854.719291	1712.616063	1739.935105	1923.299138	1820.681549	1770.299755
ENSMUSG00000058717	Lypd11	0	0	0	0	0	0	0	0
ENSMUSG00000058725	Gm11937	0	0	0	0	0	0	0	0
ENSMUSG00000058728	Cd300c	2.459562	0.835526	0.417487	0.860316	0	0.916645	0.187221	1.317622
ENSMUSG00000058729	Lin9	15.084627	13.505986	16.465115	16.566097	19.399748	18.857521	16.998503	18.233774
ENSMUSG00000058740	Kcnt1	0	0	0	0	0	0	0	0
ENSMUSG00000058741	Prr19	0	0	0	0.159131	0	0	0	0
ENSMUSG00000058743	Kcnj14	0	0	0	0.033799	0.05995	0.06801	0.115609	0
ENSMUSG00000058748	Zfp958	8.730376	5.99195	8.057127	6.484249	8.143998	8.128424	6.296633	8.577006
ENSMUSG00000058755	Osm	4.154073	3.382378	2.588014	4.488692	4.800509	6.589889	5.941232	6.145588
ENSMUSG00000058756	Thra	10.893679	11.808597	11.345521	12.877916	8.746879	9.011215	7.882881	7.417922
ENSMUSG00000058761	Rnf169	17.542338	17.026583	17.675478	18.415869	13.312825	15.520431	14.201586	13.802977
ENSMUSG00000058773	Hist1h1b	0.514626	0.140408	0.34056	0.29856	0.26491	0	0.339568	0.638348
ENSMUSG00000058793	Cds2	37.871227	35.605335	43.784607	41.387943	39.911215	40.254421	40.811725	39.055429
ENSMUSG00000058794	Nfe2	39.770532	40.970553	40.515039	18.118199	1.787774	2.434953	1.839601	1.071321
ENSMUSG00000058799	Nap1l1	368.910129	371.01378	343.619476	429.035813	461.296699	437.112734	409.314977	402.069817
ENSMUSG00000058802	Olfr97	0	0	0	0	0	0	0	0
ENSMUSG00000058806	Col13a1	0	0	0	0	0	0	0	0
ENSMUSG00000058807	Olfr331	0	0	0	0	0	0	0	0
ENSMUSG00000058818	Pirb	191.424151	209.69492	198.372316	190.174567	145.738429	133.428927	129.413133	152.037371
ENSMUSG00000058820	Olfr146	0	0	0	0	0	0	0	0
ENSMUSG00000058831	Opn1sw	0	0	0	0	0	0	0	0
ENSMUSG00000058833	Rex1bd	115.10814	124.768265	106.104165	114.061158	117.60176	117.487009	124.873971	110.612105
ENSMUSG00000058835	Abi1	150.924384	158.253286	138.39737	138.991195	160.049698	168.972258	151.734952	180.350489
ENSMUSG00000058856	Olfr952	0	0	0	0	0	0	0	0
ENSMUSG00000058881	Zfp516	15.37548	16.099448	13.627173	17.772966	18.114937	17.934517	21.451022	21.974791
ENSMUSG00000058883	Zfp708	1.26062	0.655121	0.817228	1.315678	0.58141	0	1.212495	0.945632
ENSMUSG00000058884	Olfr1025-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000058886	Deaf1	37.748605	35.07823	49.208921	29.357549	21.715061	28.537012	30.255126	28.839689
ENSMUSG00000058897	Col25a1	0.079555	0	0	0	0.034522	0	0	0
ENSMUSG00000058900	Rsl1	5.188806	7.15431	4.541595	7.021582	5.171323	9.235947	7.777477	4.668885
ENSMUSG00000058904	Olfr1413	0	0	0	0	0	0	0	0
ENSMUSG00000058914	C1qtnf3	0	0	0	0	0	0	0	0
